path,sha256,phash,dhash,ahash
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/145.jpg,ab60e781be041787c8b1a9a7bdf46c7eded3ac34bd4d69f1348f193c4d5ae7f8,8783c3c67c7870ae,c4e6fc7266e0e0e0,7f3f3f003f3e0000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1450.png,00f590cbaf03a7bf186d93251a6666034569dc9ac2769593677d312941011057,94ebc895aae3d498,eeec844d3c3cecac,3f16e28707060716
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1451.png,7acba78a04afc5963354bf217a6ff99a0f03841fbed93ae3cde9a0b1823af491,95cf65620085d7b7,c05064f8f82cdedc,7efeff3f0c000207
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1452.png,e5e60909a9375de9bf1f9ee381fa1dcacef7ae255b132be2cbcf89341ddaccd8,97df65400085d7b7,c25064f8f86cdede,7efeff3f0c000203
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1453.png,ec176966013e964882a5ab5920094740801a76733b9311be69d557ddb8a9f4a0,87df656110a1d6b5,d24274f9fc6cdedf,7fffbf1f06000303
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1454.png,86319c6391ec69e3924c077151a8fc3fd33f39a2a98479be755a5bc4a491b2be,87c7e16152a9d4b5,d04a74fdfceedfdf,7fff3f1f06020303
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1455.png,57d282ced6bf899da67288af802bdfa52b4cfcdda482606b5319838e08925a63,932b4b9f2ba0da98,6b499c9e5c7cecec,2000c6c70ebe7ffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1456.png,4d991b10ca82dda74f4b06a9273dea11a5898095d20ee42e4b8cc665f1893d9d,976b4a9f23a0d698,69699c8e7c7cecfc,2000c6e70ebefffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1457.png,7bdcd2246b20f865401215ad980a69558055343c3653db216ace02a669b17b7f,972b4a9f2ba0da98,6b699c8e7c7cbcec,2000c6e70ebefffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1458.png,c44c1effcc3998ce75c6c8077c8afd6d525eccf634e112e2046403a907b04248,972b4a9f2ba0d698,69691c8e6c7cbcec,2000c6e70ebeffff
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1459.png,d61204e31c1ca20911e48e081856b042a3db9cd05162db2c814516a6c12a9ae0,976b0a9f2ba0da98,69691c8e787cbcec,2000c6e70ebefffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/146.jpg,c47d97b8b86f800be7546eae99515f31f8772262e6be298c17f8936b066df698,88af2e4d1b7ec982,737df438f0f221e0,3fffffff18100000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1460.png,cd9c305a27a3a882d4be57bbd339898f48232d20e9485f62597ab3ade73da620,976b0a9f2ba0da98,69691cce687cbcfc,2000c6e70ebeffff
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1461.png,b6f7f80a93c7eb399fa0d640d39508ee922035a7b2a69cbbae4766362ea0e790,976b0a9f2ba0da98,69691cce687cbcfc,2000c6e70ebefffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1462.png,103cfd89671aecd913bba95e6660534a59062b07ff2ce7d2ba2948b4232afc92,96e9499683a7f4c8,d9da1c1c3c3c7c7c,7f09870f0e0e0f0e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1463.png,9bdd5ef54f9e81042837066da2845273dcbf5c057a03d91213cd1c820894701e,96e9499783a7f488,d9da3c1e3c3c7c7c,7f09870f0e0e0f0e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1464.png,92cf7e7be73c477c1c81e7d2d7e297df5f542c6ba8be90e444c12ff2e9e359d2,96e9499783a7f488,d9da1c1c3c3c7c7c,7f09870f0e0e0f0e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1465.png,d366275cfa841ab5dc531727f8eb03741703e1955e3d026617e966ec47f10a19,96e9499783a7f488,dbda1e1c3c3c7c7c,3f09870f0e0e0f0e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1466.png,07427dfff4749ab4535dc195f2fadf8365023fe166f5086c0443a9855e714bc5,976b0f9f03a0da98,6a4b1d8e787cac6c,2800c4c70ebe7ffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1467.png,02b0bf2a6ac5b4b3e685f1b04dbc703daef35e657a73b7077b6d3aabb29bb0a1,976b4f9f01a0da98,6a491d8e786cac6c,2000c4c70ebe7ffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1468.png,c1010f7bd1e73939e1ff95dfd8d3630e259b0f6c5e08c134b87bb0d16ecf625d,a57e529a3c85e591,34b4c6073efefef6,000003030f1f7f7f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1469.png,b4e052755c746088aa255c54c54b953aafe1ba48804958f8204fc9a3c776a511,857e529abc85e591,3494c6273efefaf2,000063830f1f7f7f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/147.jpg,989d7bfa936b4e5d7efc326d032951abdc86b65b2b6a831632f91f6d4eef7915,ea849d9d726b6446,e0f0c34969031301,ffff20e0e0f0c080
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1470.png,f11bc4b82176eaf6616b06da49e948bf43eedfe2065c558560b99fc27d7b36cb,96e94a9797a6d448,d9da9e1c3c3c7cfc,3f0807070f0e070e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1471.png,3f47c4f7aa89cfedaeb42844fc2b31672e6cb8a5196dbd2f53f1f4a9876f584c,ad52ad52ad18d2ad,0000000002000606,00000000000003e3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1472.png,29fbedd112e5d014e4fdcc779ddd3979d1e264c3751d4d4f660aec8fc75f04d4,80c6386bdd97d392,a0a0c8e0f0fafeba,fcfc7e7e1800070f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1473.png,6f7d3f679b7374420bea28b71fabb6116a4cac9f05143f8eefb89a87adf6c53b,946b4b97baa2d4a8,e8ea9c8c3c7cecec,3e0046070f0e3e3e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1474.png,e60c9030741c26ecb88488bd89b66438e5acfded533d8285956481a848f512bd,932b4a9fb5a0d6b0,6bcb9c9c7c7cecec,0000c6470e3e7ffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1475.png,fa43f934856da10dcf29a091eb80957f113a3b4bb289d5129405e5fc4cfa7910,96694b97b6a2f490,eaea9c9c3c7cecec,3f0046070e0e3e3e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1476.png,4b08a280bccf0359c8f2aa27b7b1e2f3a7ef65cb8317a307383a3adbcdad4739,972b4a9fb1a0d6b0,eb4b9c9c7c7cecec,0000c6c70e3e7ffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1477.png,f85d6ea43830867c1be6296268fd7a5690f807f08f7905a05c1071f6fc642e13,96694a97b7a2d498,e8eb9c1c3c7cecec,3d00c6070e1e3e7e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1478.png,10db43496effb77c0862e3eb12d897e81fc8412d0e15cf799a96846a5ae2b4ff,96694a97b7a2d498,e8eb9c0c3c7cecec,3d00c6070e0e3e7e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1479.png,08f18c0e4e34e46c624083a1de51a43cc67e9b6790addd53b211a93d721ed603,972b4a9fb3a0d690,eb4b9c9c7c7cecec,0000c6c70e3e7ffe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/148.jpg,f7758515c60739b21b2ea59d522b2106dd21afe80c8a903381a3cc5cb90712a8,d5a5dab9eaaa2a10,02c2e60600000020,fffe30f2f8e00000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1480.png,581cd92dc2fe3f57ec6a239336dd8ee4dff02457591f47f42ffa9df68c2b4f7d,96694995b6e2f498,eaea9c4c3c7cecac,3f00c6070f0e3f3e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1481.png,ad62661689ae81d41ef6d5615b5d3f90ca03d4dc99176e81e3d13a29f32c757f,96694b95b6e2d498,e8eb9c8c3c7cecec,3d00c6070e0e1e3e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1482.png,fb0f7fce1720c470cda02142aaf666d2b0440a517fe8eda04ea6596edeeb19f9,972b4a8fa3a0de98,ebe99c9c7c7cecec,2000c6c70e3e7efe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1483.png,877b754c15b159e065c58a8841f9dbdd09ceb27803325b773ace116a25f2face,96694b95b6a2f498,e8ea9c4c3c7cecec,3e00c6070e0e3e3e
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1484.jpg,db9f7453047a3d16e87c1d426abaace4a3a1121d529c9e25050ce96196b21ca2,c1d95b5b5b181b32,d0c2869280a080d8,78fefffffc700000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1485.png,bc8744c7ce72644ebc811938dba38a255e899760c53cc7441072f3451af1565d,962b4a9f2ba1da98,69690cce786cece8,0000c4e71e3e7efe
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1486.png,ab731cdf9b4eb417a33943617ab24394c5b170a7d50cb7d0ca2d8f2ffc0f946a,94334a9faba1d698,e8e89c8e3c7cf8e0,0e04c6470e1e7e7c
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1487.png,bf95eb53fa4ad65d0b68e47998b131f3c7a31e607f7fafc588d07f590ee8f27d,817f459d708eac93,9652c3b39af6fcd2,020061430f1f3f7f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1488.png,668c601997128bbac2430b8f14910f3e143dd3c18509681e059ef37cd08f57f5,817f459c718eac93,9e52c3b39af6e8d2,020061410f1f3f7f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1489.png,06ac1769af4b21b94b37ce8b37875bc959098e1420a6bcd973ec1d43694a5ecb,817f459d708ee493,9e52c3b39af6f8d2,020061410f1f3f7f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/149.jpg,1d304b0d484f8dd8d85f0362ba489f26ef4e8c732b8d6aae07e84fabaec974dd,d4cdeab5909aa507,e0e0f0b0fcfef8f8,fffe781c0e000000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1490.png,a11c6110a23378d10fc4f8663d311f836ee6f25b4328541182e153c1a18dc456,817f459c718ee493,9e52c3b39af6f8d2,020061410f1f3f7f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1491.png,5b73e5fc6d7a20dac596fe494b8ade41e3033239ea11acbaf9b29d2aea65ebb3,917ed5b4318e2c93,9610c2939efefef2,cee0f0430f1f3f3f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1492.png,943a2f590aaf5d3688c8b8d3ca83455a46ae811e613e0c99b817709296b0447b,817f459c70cee493,9e5ac3b39af6f8d2,020061410f1f3f7f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1493.png,02bd653ccdf63e33b41b43321c085b7153bfeeec98c583e6d6d66281da9ad5da,a56d859e70cee093,b6d2c3979efefef2,0f0363030f0f3f3f
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1494.png,1c944e5abc0ab147e2cc82ba63c276c871f39afbc27159421ea2644e289315f9,95c5cab2e2a093f5,e3f07ee66e3ebee3,ff000207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1495.jpg,5c373b6ac325d1f1151487260adb81da2f59744d53e75205a89f81a59662de0e,8a95f5ca6f3711c0,18a6fc49c1d1a121,ffff1f0030000000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1496.png,c4cc014847d2d2e1d812e7ad5538b2c77600518a7cc8568bbfb41d5485c02e6a,95c5cab2e2a093f5,e3f07ee66ebcbe9f,ff000207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1497.png,fe6075a6f334cc55d3b8180bf7e7e45d96e57d217fdc63545e5c3cf23180d862,85c56aaae2a893f5,e3f27ee66eaebe9f,ff000217ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1498.png,3e83c86c40b242a193c0dc1601a434c007df4a63223488def1647a7637facae9,85c14baae2a497f9,e3f27ee66e2e3e5b,ff000217ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1499.png,2ee698bd0fb69daaba545503a846df9903dc5ad87e72d5becc35b3ccca6bac5b,85c1eba2e2a097f9,e1f07ee66eee3f1b,ff100207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/15.jpg,66d92fd4ef7b1cdd20b1218c7651d92f487e78722f672d761c715c562d4d96f2,ecb482c2e1f9da92,c5a53202c2818080,ff0080c0f0f0f8f8
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/150.jpg,d7141f6a1a9960ddc70d0152e7a9ef43786cd197528f455d67d127806dda0181,c5d4949ccbe3e168,30308743c0800001,ff1cc0e0f8f8f8c0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1500.png,852afcf3631dfbd4b24c9c8a4fb86ecb71056850ee4cc3f33cb324b68de44066,85c569aae2a493f9,e3f27ee6eeee375b,ff100207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1501.png,ab3882dda196a1e36676a2e95cc17d9e9a903a485f97a2679ef2f487f3317202,85d168aae2ac95f9,e3f27ee6eeee371f,ff000207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1502.png,7bf85c35d347f8cdf2f73bc8a38e5274b9d43532b3a1a1c958c256a35f407788,85d568a2e2ac95f9,e3f07ee6eeee375b,ff180207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1503.png,10fdc10b9bd7ced8754c62340802d31c94a018923f8de3b4ad6d9cd8fbcde59e,85d568aae2a495f9,e7f07ae6eaf6b7fb,ff180207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1504.png,983f33310265975ac9330e74f58ab0d92973906ef1bebf8bda41490c945ea438,85d1e8e2e2a895f9,e6f27aeeeaf6b7fb,ff180207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1505.png,e013d6e1bf4ee14d34a954bca2dbbd0340ffe01cfd25e94f98f690359479104f,85d568a2e2ac95f9,e2f27aeeeaeeb7fb,ff180217ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1506.jpg,7c583cf8a8ecc39da7b044cafdbf247b247d2a8b670ca1fd737c8c666fd51002,d5a5928b357265d4,fcf0c407525130d4,fffff0c020f00000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1507.png,06eb5b09623dd0dc4a0058363f1136adb4e8391367fc8217ba3d27f2d9ed9780,85d368a2e2ac95f9,e3f27aeeeae637fb,ff180207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1508.png,bff18f96cb4a8889453bf473f60075f6e732c97794fcae020d6f40473f291ad8,85d368a2e2ac95f9,e3f27aeeeaf6b77f,ff180207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1509.png,48b195fc027f3b6d24cd37449a9b79a245145fbbf5259c0d6e012944493571ac,85d16aaae2a895f9,e3f27aeeeae637db,ff180207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/151.jpg,0e99c6c44720b1fa4fc20c7e2438d0ae17a14f86436675da752a9f8ac84e11f0,a95a95af36307159,f6f3919d03830206,02384801c1fbfbff
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1510.png,4f9d88eff4b1ebd605ae41179b95210c2ffe163ade4bf207023eb37b7e0f4109,85d368a2e2ac95f9,e7f27aeeeee6377b,ff180207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1511.png,8414b5ebcc24e3b32faa9d383333637c23ed5634e1f06a44853638cc711e4e78,85d548aae2ac95f9,e7f27eeeeee6377b,ff180207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1512.png,3df7cddb04bb5c79f3ddcb7752a09e80a02fea572affdddd0a185d4a64c2d09b,85d548aae2ac95f9,e3f27ee6eafe377b,ff380207ff1f0300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1513.png,26dc6a17b3489a50907779d3b8b3980292626878c71c295ddfda8a12e1910099,8595eae2e2a895b9,c1f27aeeaae697fb,ff3e0e07ff170100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1514.png,203bba77e36b1e242bf0b3486cdbbb57f5c30d18e55d3bafdfb8b77a70372793,85d368e6e2a095f9,e9f27ae6eae6b77f,ff180207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1515.png,adba9415338c99ee10a9bd5fa5f2699d2ba2dc16a30ebcfc5dfd17094a54ea42,85d369a6e2a095f9,e3f27ae6e8e6967e,ff180207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1516.png,3f1e0b9ef4c50d1cb86d2a7d1565dd2207db2365d2bc0d319ad3b4c4b636e482,85d1e9aec2a895d9,e3f27ae6eae6377b,ff180a07ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1517.png,ed79ab49791f10438d8987c6bd58f01556a567fa86cb0f8fd6d26d1527bc2664,85d1c8a6e2a995f9,e2f07aef68e697fe,ff380000ff370300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1518.png,370143fefe3b487b9800d986fa0a2db31c5268c8e9b0601316c2e373c3c5db6c,85d1e8a6e2a895f9,ebf27ae6eee697de,ff180207ff370300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1519.png,7419043eafa174c4aac2831d3df2d74e787d6e22faa83dd25b4662c886010b88,85d1f8aee2a095d9,ebf27ae66a66977e,ff180223ff370300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/152.jpg,db9f7453047a3d16e87c1d426abaace4a3a1121d529c9e25050ce96196b21ca2,c1d95b5b5b181b32,d0c2869280a080d8,78fefffffc700000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1520.png,78c8530e90e25b5f1bf57924e38e3bca3bae449206917a8006fea725d13fd130,85d1a9a6e2a895f9,eff27aee6a66177f,ff380207ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1521.png,193eb709987d4e34299c3741c6f6ef06861d1463da8d624ccef30ce71af056ca,85d1f8aee2a095d9,ebf27aee6a66977f,ff380a07ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1522.png,e0d0a94bb9a87d0aac88d71e31dfbc6b199fa22a7601c8387854a41adea8b102,85d1e8aee2a095f9,eff27ae66a66171e,ff180a07ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1523.png,e48508f7f53d05a431e8f834107b14c890628cf576743b3f4dfc89ded6127b71,8591e8eec2a995d9,eff27aeee866933f,ff180a07ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1524.png,c3abbf32926f96768916aabde176ced53cd48daf6aae2083342a922f7d132d3f,85d1b8aec2a895f9,ebf27aee6a66173f,ff380a27ff370100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1525.png,8b6b593c4e30139976368673bcef56cb329bf77a1c371c604752a426bd55b5e2,85d3b8aec2a095db,ebf27ae66ae6975e,ff380a27ff130300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1526.png,3a6c08df6be86e76cdcb09715f0fb409611abcf2f40b9d6f5388850b004ad6c2,85d1a9aec2a995d9,ebf27aee6866373e,ff380a03ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1527.png,d1f3030e99bcc37768fb2cf29c09c089835040abf39490d2a94776baa397aab4,85d1a8aee2a895f9,ebf27aee6ae6b37f,ff380a27ff170100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1528.png,4f8e0ac256173976ef42f5c27b8678862f8e6d6318e77150f6d8f6bfa95bb069,85d1b8aec2a895f9,e3f07aee6a66337e,ff380a27ff130100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1529.png,f4f4edf42dbd9d62c647d2885f026eb3ab8706460209ac6fb5efe0a6bfa7cc20,85d1a8aee2a895f9,e3f07aee6a66776b,ff380a27ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/153.jpg,76ebce9d839bda19acc9806fc0a8166f0d377331778a901441a2df0a16626cf6,a990f2f9bb93c141,18a5c37b7383738f,ff57000f0361ff07
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1530.png,53cfc5edfce1a474e5754a057afd4e8e8c9b8b587250f81ce2b4ac2ab63e7028,85d1a8aee2a895f9,e7f07ae66a66b37e,ff380a03ff170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1531.png,b52db150d402e5f1a240880117903ac9e23b96483cbc2d5da4e8f773dbc33e37,85d1a8aee2a995b9,e7e07ae66866337f,ff380a03ff170100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1532.png,baf8cc20ee6e7fb8dd2e193e76a78f9268fc3ba577940ef987a957f097e4b0b9,85d1b8aee2a095f9,e7e07ae66a66976e,ff3e0a03ff130100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1533.png,621ff6b98162fd5c00d1fece797bb147646fd87ee3b5c9dd9da1e8360d81fe5d,85d1a8aec2a995db,e7e07aee6866336e,ff3c0a03ff170100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1534.png,349102de99f87a6f393bbe63416b093a0782784d31d0eb89caa340fd039f2951,85d0a8aee2a995f9,e7f07ae76e66b36e,ff3e0a03ff130300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1535.png,7272f7736b76f7314da166050a684fa2236e4eaa2bcf82420cc8770c2ec39757,85d3a8ace2a895f9,e6f07aee6a66337f,ff3e0a03ff130300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1536.png,f0d7ef24a739321d6dcb4dcb250faafdde958da8dc2310849aa6d6109116ff70,85d1a9a6e2a995d9,e2f07aee6866b37e,ff3e0a03fe170300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1537.png,b87d4feed6eb51dbcae893c09d6687962a4b3f0a909c01c409c8191cc0e32bf7,85d2a8eec2a995d9,e2f07ae66866b37e,ff3e0a02fe130300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1538.png,c94fc71e408389a9e7ad08a65fb5890740d4de08937915cfdf80946523e12315,85d1a8aed2a995d9,e2f07ace6866737c,ff3e0a06fe130100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1539.png,17b0fd43058475f42eb705afc63049090bdcf3e354bdd7111bd4adb390e8cc96,85d5a8eec2a895d9,e0f07aec6866337f,ff3e0a06fc130100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/154.jpg,27a19f30290136a629649dd550d565ab284ff068facba04573ffeb99e9bb2dbe,cba095ca666e31b3,01981e0101432104,ffff0200e0e00000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1540.png,3b21a4d976909ed90db26aadbe331882df1a8a3452b93c99e5e2b5fbbe86c38c,85d1a8cec2a995f9,e0f07aec6066b37f,ff3e0a05fc120300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1541.png,04254fdb6c6f7ffca2685f2ba8402c7b77ab6f04143cbae23f04fee9cff38894,85d1a8eec2a995d9,e0f07aee6066b37c,ff7e0a03fc130300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1542.png,bdb4590d4c669e0785879ec966e5eb2b9ad990bcef30b6958865a07df1554d8e,85d2b8ecc2a895f9,e0f07acf6266337f,ff7e0a03f8130100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1543.png,cd987c164c22fe256887cca0ac00eea8846af1835ec002ceb66a636360f17c9a,85d1a8e6e2a895f9,e0f07ace6266977e,ff7e0a03fe130300
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1544.png,d2543439f20b847a35e86c3436be1f9bd0364f7951950b3da1f72202d5675f80,85d0a8eee2a895f9,e0f07aed6a66937e,ff7e0a01f8130100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1545.png,792e71ab9a30997ec746f02dfe6a28f03d633b7a3850217b96691fbae517e7dc,85d1a8eee2a895b9,e0f07aef6266b37e,fffe0a01f6120100
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1546.png,c913b595b75b31349f0400e466c909a853b9d40c26a3af86022f0b385f3049ff,94cdebb0e492e538,e0e076c4b4dcbccc,ff100006067e0f00
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1547.png,79b0624f150aec44d98f9d2db2f27e717f3cad589de0bd21c7deac4623cb0817,94cdeb90ec92c53c,e0e076e4b4dcbccd,ff100002067e0f00
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1548.png,64e0678fd3d820559d2f8ed921eb4fdcd717bcdf69ea0c6f0fd92b1370516abb,94cdeb90ec92e538,e0e076c4f4dc9ccd,ff000006067e0f00
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1549.png,406a081dfbc70e25978287fd2563eadf3ee1e386c52140bc6587933493851fbc,94cdeb90e4b2e538,e0e076c4f4dcbc6c,ff100006067e0f00
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/155.jpg,ebd657f6c01854e4d204c2ad93bc629966dbfecfed16e113e37923a0ee5c3352,81c5d2ed93711e78,f4edf4def7779bf9,ffff0f0f07030000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1550.png,093fe95bc2fb9f9874be0066a4aff5de84df92bbbec5c8a4bb9a9ba50e5c1a75,94cdebb0e492e538,e0e076c4b4dcbccd,ff100006067e0f00
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1551.png,5d432c423c3b1e1bed1132d3622e48f2c070220d0a9d4898d1020dc8d22d8e7d,94cdeb90e492e53c,e0e076ecb4dcbccc,ff100006065f0f00
