path,jenis,kerusakan,jenis_idx,kerusakan_idx,joint_idx,scene_group,group_size,severity_nlabels,disaster_nlabels,severity_conflict,disaster_conflict,component_weight_raw,component_weight,severity_weight,disaster_weight
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/815.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4025,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/816.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4026,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/817.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4027,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/818.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4028,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/819.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4029,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/82.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4030,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/820.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4031,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/821.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4032,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/822.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4033,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/823.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4034,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/824.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4035,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/825.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4036,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/826.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4037,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/827.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4038,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/828.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4039,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/829.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4040,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/83.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4041,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/830.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4042,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/831.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4043,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/832.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4044,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/833.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4072,3,1,1,False,False,0.5773502691896258,0.7681310325283539,0.7681310325283539,0.7681310325283539
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/834.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4045,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/835.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4046,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/836.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4047,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/837.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4048,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/838.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4049,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/839.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4050,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/84.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4051,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/840.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4052,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/841.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4053,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/842.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4054,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/843.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4055,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/844.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4056,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/845.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4057,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/846.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4058,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/847.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4132,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/848.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4059,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/849.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4060,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/85.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4061,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/850.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4062,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/851.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4063,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/852.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4064,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/853.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4065,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/854.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4066,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/855.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4067,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/856.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4068,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/857.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4069,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/858.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4070,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/859.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4071,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/86.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4072,3,1,1,False,False,0.5773502691896258,0.7681310325283539,0.7681310325283539,0.7681310325283539
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/860.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4133,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/861.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4073,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/862.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4134,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/863.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4074,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/864.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4075,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/865.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4076,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/866.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4077,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/867.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4135,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/868.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4078,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/869.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4079,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/87.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4080,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/870.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4081,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/871.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4082,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/872.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4083,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/873.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4084,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/874.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4085,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/875.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4086,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/876.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4087,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/877.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4088,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/878.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4089,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/879.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4090,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/88.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4072,3,1,1,False,False,0.5773502691896258,0.7681310325283539,0.7681310325283539,0.7681310325283539
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/880.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4091,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/881.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4092,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/882.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4093,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/883.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4136,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/884.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4094,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/885.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4095,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/886.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4096,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/887.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4097,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/888.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4138,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/889.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4098,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/89.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4099,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/890.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4100,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/891.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4101,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/892.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3535,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/893.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3540,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/894.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3587,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/895.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4102,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/896.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3633,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/897.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3638,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/898.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3641,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/899.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4139,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/9.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4103,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/90.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4104,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/900.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4140,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/901.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3717,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/902.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4141,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/903.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4142,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/904.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4157,3,1,1,False,False,0.5773502691896258,0.7681310325283539,0.7681310325283539,0.7681310325283539
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/905.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4163,3,1,1,False,False,0.5773502691896258,0.7681310325283539,0.7681310325283539,0.7681310325283539
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/906.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4105,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/907.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3774,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/908.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,3783,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/909.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4143,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/91.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4046,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/910.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4106,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/911.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4107,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/912.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4108,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/913.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4109,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/914.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4110,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/915.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4111,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/916.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4112,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/917.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4113,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/918.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4114,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/919.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4115,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/92.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4116,1,1,1,False,False,1.0,1.3304419752094507,1.3304419752094507,1.3304419752094507
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/920.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4117,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/921.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4118,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/922.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4119,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/923.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4120,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/924.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4121,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN BERAT/925.jpg,BANJIR,KERUSAKAN BERAT,0,2,2,4122,2,1,1,False,False,0.7071067811865475,0.940764542645827,0.940764542645827,0.940764542645827
