path,sha256,phash,dhash,ahash
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/45.jpg,4f64f07902578992736fae010682285714e350d9149690eadc030ecdde095b3e,15191438492509890752,17362776211498528992,18229476179037715708
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/450.jpg,4979920ce00b4bcc7b08c815e021612e63f329a1a7f76c2e8e27c39433fe9099,12380618838949792870,13532023301320178553,18410459120663988493
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/451.jpg,c35b8904c0f3b8d2fe4bf9a5851b3ab47ce1148fc514fabf3a4070e7b26db2a6,12957378633345323440,15635297236034780153,9169187034509020416
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/452.jpg,36a6f90a4c30eefec85873f4c875ceea125303e6cac243bc23d4333ebc65906a,17502567654330539033,14232937836411947309,18438934108951594373
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/453.jpg,ef14800c0461104ba1d55a172c1d98199a8ef1b27695584e0b199dec4c8f68ae,14184222572353829756,9414404136204268672,17942024253780393984
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/454.jpg,b486a89b370a7324eff4ed41451ab8a17ba7c0a0effdaf091bd1dd08a26e6cef,14167230358335227993,16187522302101995936,17940354033255506032
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/455.jpg,2329bc447ed32c434f4c3248291e6a4bb6d900aaf875c3aca6e33703bed745b2,16116870233101167552,7860034180454055014,18446737170498584576
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/456.jpg,80e2a3a2553eccce46c337b47cf7cc7d5f70f9d356f9734c8727739bb23c1031,9693607705821357734,18223365559648282350,18392479876413587974
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/457.jpg,a2605cb3791aefa99777cb84b72a66405c9e5c062c19ad15b4ffcab7fa682b85,16049915141316363203,3473801667615678576,18419441553286428924
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/458.jpg,92f095e581804664d090eb2e331928fc5bdc90ffda92df361a6948b0f3e6a0d9,17308070416189830002,10217996438342505652,4935750853996740479
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/459.jpg,f5d55fd08832e912a80208b2a50cb5dc982ff1638d4f07ab4a98b4b181a6fd6f,17091743769350063262,13675729145582478118,28398113095679
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/46.jpg,0bd926cb922188efdcd18bd155b120e6be11b926463c0237e7acef0c1124821a,14486702222631160261,17578660895829181072,4109597302006216776
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/460.jpg,a5f5f3509e0797a15492c39e1bc7be67fd8c9f0ffbbe2452a56e07dc3a073d9a,9630026793989032186,16638239614982711522,9166856187721301118
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/461.jpg,1f8abe50215d59fdd823c35e40246dafe93eeaf2d52f3cebfe5e3e2a9d6f9d8e,15254310162293042988,10996077082963921092,922249997355327600
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/462.jpg,1710ccf58d5794f1a4bfad047b31a7868cce232f2dc151ac6b1b43404a233d74,14180934483854593284,7116217465520308705,17937890642944294719
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/463.jpg,6a7f8c5135e4c377993b923a269e876165901aa9ee5de6b38937e3a2186591e2,14004747530892225040,9872032772166976130,18221565126907265016
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/464.jpg,9117da0af99e140c81519edd6f4a59880ff456ed7e2626440621dd72ad127bea,11298000510426403672,16855186384057448182,4557431716666868543
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/465.jpg,1237e36ad5d2e4189cdc2bcce5b2aa2dfac5ffbb1b5febdc8c3bbe169e1f14bf,13874618973067930022,12963580640377360588,8894953586767707263
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/466.jpg,01586d12f75218134e7eac0e35a7db9575ff6b1f12b5fc7d38b849de7f224dc2,10003229939382710334,14337553862923858417,18392419540644077375
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/467.jpg,ac8b5a94b518576d8242ea03a76fc6f7a6f897b385c8b23cc7552fadcde81ece,10502650469483519518,14191116036609965214,18392171184394338304
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/468.jpg,e3b03047f446f159cf769486dc52419d0a6c248ddeff859c715d09104aba96e5,9912970082406686863,15193627507009266504,18378920699394587644
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/469.jpg,c9861cc9af11b6ef4ad31a4e9cfe503e50060af45e8571e7eea2d50c0778e9eb,9547194888787899579,5701606472773205208,280921984868111
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/47.jpg,ab7cc42534ef02f456c15f03086ebc9e1b41684cba782c5fb530311233ce2ca8,15396391661821913808,17354859727844468376,18410152362139254526
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/470.jpg,1cab82b99d596d45f6a422abe475e1f96465252b720cd227931c7ce3e64b4789,11303747411474539544,13848622665085400816,18446637691798814720
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/471.jpg,1b3f5d297d6fcc1e81f344508f7afd7bacca35418610841677a5815f8b809933,15396356412382029976,11529423725425512577,18446742974202050672
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/472.jpg,7b09826d21de2367aa711241c99dd0ab20702436b803f43afaa634f9dac44338,13160245546854329774,18211448210310627068,18446463702530985728
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/473.jpg,594a032dd2ea6523b59a5c8ce4e3ec53806cfad83424a110dddd155bbad80e48,9705135791483531179,18192365069579255032,18446462599237140480
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/474.jpg,37c361d2b97d7f04aae715bdc41b9ca7b6bb19645619ebcbea15ebc1116512f1,17790560854091569432,16466311659144391896,18371871730021367550
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/475.jpg,bd77ffbbf6bbf5d158beea73123c6903fe295d1959f08037ed77a4988fb19081,11366521975389440192,8805160923761330288,13806796212697366271
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/476.jpg,3239299ef74d27e7ae1faae5f1a60724e117aed40f644154f63befc391dba293,11900052749230457793,14902075742476280740,882922869227519
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/477.jpg,106eb5bbb92b140b601dcf689a5ac29fa81127ed95662eb46118a52285d21f3f,10788275675776126340,5677953847125402852,3405878264340561440
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/478.jpg,4542b7f70cb119f0e40bda02da3ead6a517737707d4b75b04136f792fe2557f5,11688713292406024200,7903165454045273278,18381161507824664575
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/479.jpg,1e0952246b066e8ba4498bffd9d6699efddd49e31613caf957d59b0c8e28710b,15567075672393639878,3510796404902113328,11244399877536152704
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/48.jpg,71fae2bad47f34e6ced2975123e08b6f6ee0f988f72155cf8f8f5797815f42e7,15192261967264198842,14188723732872030664,18337562569073245308
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/480.jpg,13588401c750542f8b2e2f75ca4a6953c3833389970b4edf5741c238d6d73f0a,12202478598790955730,11212797292326919059,5262456164842471423
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/481.jpg,37717cdf1403fb2dec962abdd62b47b0183e9d053e5782e45ac6203609cc4b00,11766443915628223852,17145202538406936575,315589952749375
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/482.jpg,18e922c1d9ab91b69309ee651b7ebc19ee983e8581e5bedd140f5d88678259c3,11051002956842748745,5778737450484456991,585213693519720207
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/483.jpg,509288b844f179d2de51c7c0ddf5baf629978dd8af41b175b1a69340b0ae6645,15769892764819792948,14492646241383073984,18229450051677089824
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/484.jpg,d2d2887eb152de8e7b1d5cd86962bbb125206af6e207b726b950683352640f9e,11048691904027043689,12734090618714364421,2206200972937527295
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/485.jpg,c6240ef599566187ca87784b15483b3345444f53cdfff708082433668914e181,16368363880488464739,2660715647567039692,106622041390846
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/486.jpg,80fcd1d51fb32f0086ad266b9c007c8942a7883971c97a76326b44156ccc16e9,11047273093651799984,15263818276190927225,576466314539827199
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/487.jpg,6e88bcdee1b2ca9be742272d7206ce6e227915e77ce7dd14e749f3fa06160085,11631049111965979207,16413241545409223348,4171431182254178142
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/488.jpg,6cf4df134ef31860b8bedf2217731773125a1900e2e7c9473963623168f4a1af,10929966182463974133,16676353651841626760,4557404395406761472
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/489.jpg,4f6730e5242e9fa9a5316eea014935b641f207694f04f21f20d75e83a08212d3,9349979412566143973,3516408450648751832,18410433870417036072
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/49.jpg,b8a97dd724fd5b25f0456581d2fff33f896268b583004b0af6e4992057ecd651,16762332057860425878,15816659565879066754,18446740504604368896
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/490.jpg,b23a2c9949b7d03e75c78d250b652908168157c052bf5852bcd09f8489029f3b,12966984316047085765,14451079565805371263,18442176712055653120
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/491.jpg,83282669329cc3291351a3750a3e1679526147c305440705711046f19fb60bd1,13854039265645968572,14107979737261531624,2314858435444735999
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/492.jpg,9b52920b72cb001ace869a2bb4605a979f26aeaa400c118789404341bbff4f0e,10679371295563682663,8517836265145006320,13763001556477673471
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/493.jpg,8ee659ef2b8abaf97c4ee97b864d4baf6aa75ca08e389982f852c4756e239ab2,10840223689037304019,3223654692029000940,104451444522815
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/494.jpg,ad5b5d854146de050af6af5545cccda382a8bac391f3183a87d86921dd62256f,12858464065222383077,11248155109071896478,14159326159837290335
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/495.jpg,39e0efa4520b98202a157751e3674c772c9e07b7ad1582818eb7711a5a987170,13936664164051612865,54538803664701632,16210839042751233276
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/496.jpg,9b66fdbdbf2ed8fa7ff32ef4dcb6787a2858b80ece387bbc3d8064fe478648f3,10470139792128350097,1392274297576897054,72066454547070943
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/497.jpg,f6acd1692afa00d48715b047fd653eab93e00bbf8976b30b17b577a0a5749ce9,9440570337657482207,18228594352257039614,9168264515085631359
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/498.jpg,4f64f07902578992736fae010682285714e350d9149690eadc030ecdde095b3e,15191438492509890752,17362776211498528992,18229476179037715708
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/499.jpg,0bd926cb922188efdcd18bd155b120e6be11b926463c0237e7acef0c1124821a,14486702222631160261,17578660895829181072,4109597302006216776
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/5.jpg,a4680b9c4a25dee1ac818cd05085b63ccb6a2ef8613c2c3a92bd2b28f0127ca7,16867438947313804822,16562159248304843111,3475730940255800755
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/50.jpg,1710ccf58d5794f1a4bfad047b31a7868cce232f2dc151ac6b1b43404a233d74,14180934483854593284,7116217465520308705,17937890642944294719
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/500.jpg,ab7cc42534ef02f456c15f03086ebc9e1b41684cba782c5fb530311233ce2ca8,15396391661821913808,17354859727844468376,18410152362139254526
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/501.jpg,dd8af3263b0aae8aa5ab676d900e3edf8684f0f2cc72caa9938c69037088b6ff,10329612339286130226,7595718115794546279,27487790661439
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/502.jpg,405e7cd88fcb758aa2ed4fdc6880215426f2e3eeac5a7e18d6db94cd9156ec09,9613836868044527929,6117120162546908926,1069438410527
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/503.jpg,eb689d855e982236d8139b6d34a5a455c23bca41471cd02bda378b0c3b4ae503,10383225777162186703,13013672239467917528,9155536569556271103
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/504.jpg,66190043a01987d52ff83e77e9fee6f56517886221ccfaa11dbaebc941f5feff,10601323545266646602,8965093444053425356,1084809229931319111
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/505.jpg,8928029f289335790b86ce413b3bca876ffdb0e16c30c0f9f02b901ed321e4f6,11242567436429108147,8120606613640065072,4546946810291150367
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/506.jpg,88adc14ffb6b27658cf068dcb93e4e133ca0594ef23d4b5f5d4d4253c22c7c88,9331692446026776371,16199962378980610240,18336407255072112640
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/507.jpg,718ea1199ee52e48fc70ea78800ce9ec5a377a83ac974231c125919e7e1ef62e,14432329256534087045,271291921723352561,17937837317913837567
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/508.jpg,a998659f0b3532caa8f4b9bdc082c84ee026693f799637bee5b0d44e9a2fb3a6,12491158116057456559,18389096846153711615,4547403071160794943
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/509.jpg,f29bd9759212d541288ef11bd3dc719434e035dd9314821c68461a8e297e3215,10728668546449918930,11267149422716058800,1152919305819397919
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/51.jpg,e3b03047f446f159cf769486dc52419d0a6c248ddeff859c715d09104aba96e5,9912970082406686863,15193627507009266504,18378920699394587644
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/510.jpg,c52e2f94b953eb11a3daf8ab18bad570fc312455a5e044b0ccf0c2dcc23bc9ac,10325292243917907503,16205050805424316704,4048736065274511359
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/511.jpg,bdba26aa63a103254662db51d6870454fa68ed01c809effad5affd791c20fad5,16565525695320671644,14764037930876673126,18444476883163973154
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/512.jpg,e4012364e82aba89f4bf259521c86c495e4b7c18dadc7b107c1f9fd1c24d6cae,15173789979922251234,15921391405270827933,18445883143169302720
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/513.jpg,d61daaefb93d34d7ce1d0c189f8307cd8f9efbacf5684f5be6020f8b8d28da73,15186917155623897495,12162518323000015088,18193552968539442200
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/514.jpg,bef2226f5fb586dd8d8af1e3fe7ce315dff7458717d2df324031fe04b17784f7,9571509041196822937,11863772691398769462,18317828535221739291
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/515.jpg,531d2b83a9a35fe641c807e389f9816499de134c5364831211f25c328b9e6c67,15404740127326132952,15200405425166020850,18410460189996908094
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/516.jpg,d856d627db33eea1bf5f5baf67f2b0901309611a9851bcfb0d81d517cf40a1f6,10500286354274438395,16904429010488711368,18378923997487067007
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/517.jpg,53de24bdf10bb460b957c2b5fe441259998a537dbb83ecb26a58c838d6b38943,9869043308924941632,63003062938756068,18446462702334181648
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/518.jpg,b316b8a2ad0f96252b264311256e9b73a7b010ab202dfc25a36e7c9dedfaf0e1,14476397812629052481,9368051139955004112,63324171016208392
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/519.jpg,f70f76090b9aa714476198d4136770a6085205837c87a75b71e42f52d28dd507,9307937931247859086,6541416694608859576,27146389096775934
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/52.jpg,4f6730e5242e9fa9a5316eea014935b641f207694f04f21f20d75e83a08212d3,9349979412566143973,3516408450648751832,18410433870417036072
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/520.jpg,a8dc80f5b92ca1ed351508b12838f0c98cb147518820c5f825e2106d7e5d4d20,13999059718190447838,16556856834959721933,17829750929037983743
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/521.jpg,b0e150475ddfbbf69a957cc27d1a5b417f7919d13e5781b507f92031586712d7,16876372738554926349,14160775930814399299,443673475577
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/522.jpg,065307ef9811f184d0886532b576364ab7b0f40f1a52f8cd7a5576d6cdd8d1de,14749562131037715672,12792057367267602819,9218868575709936120
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/523.jpg,0a55eb35379496cb1ae7dbdee3394e1d3a2b51b1c67370fececf655f15f23a28,16602422061966983840,14775273546557459909,16411117595668578303
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/524.jpg,a4cf88933cf06b717a67514ec78285edd112668d85f7accc64bb62f7eac5e389,9765743410795809791,15919496507503617753,9184879367656898568
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/525.jpg,fed9ec8c69df1b42e255cd6ad27ad6d31e3ef01e1932e7c3d5567e3dab3da9ce,16039751084467281076,8117237197612171876,18446739710037458944
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/526.jpg,7a71e76ac42ec3b15ff0eea24cf86dab856c27abaffc299e40e3f957209ebf65,13893872852767197544,16760341607738355952,18446313065152512000
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/527.jpg,99330080601821f30af66242a901dbe050b0577c7e62af8c5f58d0b7e476633a,12292458543386509424,5219565534722466563,18376656810983686143
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/528.jpg,9398c7690222554c763100c54353b749ffba371091bec9eb784d596a7b3674f8,17544095484092694851,1098763964180856960,16176930896484302591
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/529.jpg,88dbf654b9cab2f299cd3055f327fbb7697f4917964443820dfe06d994d7a677,14653399204555364084,6372718652793035585,18158716273934991344
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/53.jpg,bf235c2bc5a7eb0c618828250c72419b00215105b52d33689c476b2e8076de7c,9620696821869255366,15912057880940952676,4575443916697656854
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/530.jpg,f297af0732324e1617940d1d935c6a5d305a794afae24bb7c9042f5b086348ae,17143380334687162899,15200435147038446276,18445337250761013760
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/531.jpg,7ecbedbbb548f4486363a40691a8c8cfcd26592fe8a7b97d59aa37386c2ce233,15408401628191681066,6934664041062215736,18378628198775128064
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/532.jpg,3e2f2d6f29f70387e516f12d4330ef4b83ca8fba1d3a65c586fade5129cc6c87,17498766738883141902,8753045029067390813,18161039262477648327
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/533.jpg,c767e18d0c44d8498a5ad63ea3f272c055b178f76816630c6205979cf5541ecc,16620702501278164333,3723850468171318790,18446712187887215328
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/534.jpg,6d12f43b205c7df848443b70e8961fe978a2190515d0fec070301cfa2b9d6abe,12894284899489712588,10145708413270592589,16710579925480048391
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/535.jpg,3d6fcf64cb55127c0c983a8053650ca35e596b5a8342f3598262a74a54151477,12809616914091635571,14183970030925682323,18446462598984958464
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/536.jpg,f9d16f63ebedee252bdbd5635ea0bc1a35cdda81af44afad02039800f12d101e,17558000523235047731,1958836456806483727,18446744024317427712
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/537.jpg,ab44ad5b5e705731820181084851e8c8826dd4363e9fb5c415841faac024bf0b,14594691894928224709,13970642346859857376,18391874152790278264
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/538.jpg,50db9ad7bc785173a924499cc193f8cbb053bfe3ff7a3c080ef4a028e486d342,16990268535887809708,17938914291903962379,18446736652014485697
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/539.jpg,ed10e749ec817aae4104116ebf8272b72386b390bcf9a73e6bf6a6d671ad7cf0,16328795611642701418,17423458905090738113,18446717548004130816
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/54.jpg,a6c2a4a5baaaf6f47a1aa9da3b5a8cff0eaa28393d746cb3d5749e6e327428c7,10547924525492573843,15691645544508013693,6944892706884099998
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/540.jpg,ce26aa1b54f45429ce125c64527312422aeb5316a17b594e9207094efddaf433,17842326184381532832,16579452571988266183,18446461449292276448
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/541.jpg,058fc4b32f3882f99735e80954cad14a0709ff0264965f51425d51c83eddeb16,17652097437064807638,3466448881245928191,18446744030759878656
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/542.jpg,80e2a3a2553eccce46c337b47cf7cc7d5f70f9d356f9734c8727739bb23c1031,9693607705821357734,18223365559648282350,18392479876413587974
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/543.jpg,60b80aba187de0838fea1106f26e1ff07ba910da0c0d9f7a7b6380bee988f68b,10778795790655041299,11022820383613458497,18446469256720678912
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/544.jpg,37c361d2b97d7f04aae715bdc41b9ca7b6bb19645619ebcbea15ebc1116512f1,17790560854091569432,16466311659144391896,18371871730021367550
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/545.jpg,e26cc224e021d89cc53e8f948cfc16740063c9138735918c0ae886f3dc87b74f,11688695700219979784,8047280642121129150,18381161507824664575
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/546.jpg,18e922c1d9ab91b69309ee651b7ebc19ee983e8581e5bedd140f5d88678259c3,11051002956842748745,5778737450484456991,585213693519720207
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/547.jpg,6cf4df134ef31860b8bedf2217731773125a1900e2e7c9473963623168f4a1af,10929966182463974133,16676353651841626760,4557404395406761472
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/548.jpg,4f6730e5242e9fa9a5316eea014935b641f207694f04f21f20d75e83a08212d3,9349979412566143973,3516408450648751832,18410433870417036072
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/549.jpg,9b66fdbdbf2ed8fa7ff32ef4dcb6787a2858b80ece387bbc3d8064fe478648f3,10470139792128350097,1392274297576897054,72066454547070943
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/55.jpg,f9874e54b5a9c3d6976e14bb327db54a3eb3f05020ac84eb3e10aa8881fc165a,9335624415144981141,63329669068282616,18446479095706419976
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/550.jpg,dd8af3263b0aae8aa5ab676d900e3edf8684f0f2cc72caa9938c69037088b6ff,10329612339286130226,7595718115794546279,27487790661439
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/551.jpg,88adc14ffb6b27658cf068dcb93e4e133ca0594ef23d4b5f5d4d4253c22c7c88,9331692446026776371,16199962378980610240,18336407255072112640
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/552.jpg,a8dc80f5b92ca1ed351508b12838f0c98cb147518820c5f825e2106d7e5d4d20,13999059718190447838,16556856834959721933,17829750929037983743
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/553.jpg,fed9ec8c69df1b42e255cd6ad27ad6d31e3ef01e1932e7c3d5567e3dab3da9ce,16039751084467281076,8117237197612171876,18446739710037458944
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/554.jpg,77fd2f5d6a0f992d59e6a6503abb05d86a0b28b2a0a170f185e9a690cf9035a3,15693227807908099552,17956875044375771256,9059547939777289246
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/555.jpg,f297af0732324e1617940d1d935c6a5d305a794afae24bb7c9042f5b086348ae,17143380334687162899,15200435147038446276,18445337250761013760
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/556.jpg,ed4233dac06bed90f2704a75954f2f25e8a2136808950d5218aabf44ae9a6730,14594691894928224709,13970642346859857376,18391874152790278264
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/557.jpg,340e3b18f33a24734b98ea57c191eb66e29f3ba194eb18d007f088592c6eab43,10778795790655041299,11022820383613458497,18446469256720678912
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/558.jpg,36f146a60f4df8d06b42dea6cd499cef3a5f7a6c32e7fda5b5816c544472159d,13101440687446042589,1012281702645243239,18446477996090066176
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/559.jpg,5b191ebde1fc556ae668c1a3a6e463dd9318e2578d6ee5c82986e89ead77370b,15813024062459058328,6345021127977398512,17185877517303299096
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/56.jpg,d7384d28236b485d17d110abb7db7052cee950753ff1dfa84e142d2b12f69185,13016824908957965486,10871149151125314620,797075457370488838
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/560.jpg,3ab37c0de4bdc6a656de05a43fe68a87fe50b65802480de3f6f2d9ec98f7a3af,13532123002186401190,15661779515021876989,18300438723013314335
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/561.jpg,dfb510a2843d4bcb74ebb337ec7dd5b7c37af78ac0a86668ebfc99e31b2ed835,9872963298483031196,16269731600805196017,4405961946987789948
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN SEDANG/562.jpg,10c30ad346c119b66f5d5feb6a878fa5332be802f07b6d7f2b19b6213b8e8629,9333693189577467713,16483425757559826588,18410469257710665728
